# scheme: MilevTaglianiCN
# effective_scheme: MilevTaglianiCN
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
node,S,lower,upper
68,80.2969494919195,308.921635009482,316.098971063826
69,80.8582753108225,308.921635009482,316.098971063826
70,81.4235251477232,308.921635009482,316.098971063826
71,81.9927264339579,308.921635009482,316.098971063826
72,82.5659067926247,308.921635009482,316.098971063826
73,83.1430940399249,308.921635009482,316.098971063826
74,83.724316186512,308.921635009482,316.098971063826
75,84.3096014388518,308.921635009482,316.098971063826
76,84.8989782005906,308.921635009482,316.098971063826
77,85.4924750739342,308.921635009482,316.098971063826
78,86.0901208610353,308.921635009482,316.098971063826
79,86.6919445653922,308.921635009482,316.098971063826
80,87.2979753932553,308.921635009482,316.098971063826
81,87.908242755045,308.921635009482,316.098971063826
82,88.5227762667791,308.921635009482,316.098971063826
83,89.1416057515097,308.921635009482,316.098971063826
84,89.7647612407706,308.921635009482,316.098971063826
85,90.3922729760349,308.921635009482,316.098971063826
86,91.0241714101827,308.921635009482,316.098971063826
87,91.6604872089782,308.921635009482,316.098971063826
88,92.3012512525588,308.921635009482,316.098971063826
89,92.9464946369333,308.921635009482,316.098971063826
90,93.5962486754911,308.921635009482,316.098971063826
91,94.2505449005215,308.921635009482,316.098971063826
92,94.9094150647445,308.921635009482,316.098971063826
93,95.5728911428511,308.921635009482,316.098971063826
94,96.2410053330557,308.921635009482,316.098971063826
95,96.9137900586581,308.921635009482,316.098971063826
96,97.5912779696172,308.921635009482,316.098971063826
97,98.2735019441358,308.921635009482,316.098971063826
98,98.9604950902554,308.921635009482,316.098971063826
99,99.6522907474637,308.921635009482,316.098971063826
100,100.348922488312,308.921635009482,316.098971063826
101,101.050424120046,308.921635009482,316.098971063826
102,101.756829686242,308.921635009482,316.098971063826
103,102.468173468466,308.921635009482,316.098971063826
104,103.18448998793,308.921635009482,316.098971063826
105,103.905814007175,308.921635009482,316.098971063826
106,104.632180531749,308.921635009482,316.098971063826
107,105.363624811914,308.921635009482,316.098971063826
108,106.100182344353,308.921635009482,316.098971063826
109,106.841888873892,308.921635009482,316.098971063826
110,107.588780395236,308.921635009482,316.098971063826
111,108.340893154715,308.921635009482,316.098971063826
112,109.098263652045,308.921635009482,316.098971063826
113,109.860928642096,308.921635009482,316.098971063826
114,110.628925136679,308.921635009482,316.098971063826
115,111.402290406339,308.921635009482,316.098971063826
116,112.181061982167,308.921635009482,316.098971063826
117,112.965277657619,308.921635009482,316.098971063826
118,113.754975490351,308.921635009482,316.098971063826
119,114.550193804066,308.921635009482,316.098971063826
120,115.350971190373,308.921635009482,316.098971063826
121,116.157346510661,308.921635009482,316.098971063826
122,116.969358897984,308.921635009482,316.098971063826
123,117.787047758961,308.921635009482,316.098971063826
124,118.610452775688,308.921635009482,316.098971063826
125,119.439613907662,308.921635009482,316.098971063826
126,120.274571393723,308.921635009482,316.098971063826
