# scheme: MilevTaglianiCN
# effective_scheme: MilevTaglianiCN
# xGrid: 16000
# tGrid: 8000
# r: 0.05
# q: 0
# sigma: 0.25
# strike: 100
# maturity: 0.5
# mMatrixPolicy: None
# mesh: FdmBlackScholesMesher
# lower_barrier: 95
# upper_barrier: 110
# n_monitoring: 5
S,price
90,0.0901591643392936
90.1,0.0916993483360162
90.2,0.093345608856735
90.3,0.0949039546911893
90.4,0.0965688332425249
90.5,0.0981440521252881
90.6,0.0998261564192413
90.7,0.101416916873573
90.8,0.103114810372883
90.8999999999999,0.104719740332004
90.9999999999999,0.106431944510722
91.0999999999999,0.108049633474326
91.1999999999999,0.109774630138303
91.2999999999999,0.111505612072569
91.3999999999999,0.113139865043663
91.4999999999999,0.114881268899213
91.5999999999999,0.116627416344639
91.6999999999999,0.11827479658952
91.7999999999999,0.120028918250829
91.8999999999999,0.121786504302011
91.9999999999999,0.123443471236159
92.0999999999999,0.125206515326651
92.1999999999999,0.126971711599684
92.2999999999999,0.128634633276396
92.3999999999999,0.130402711777755
92.4999999999999,0.132171601834719
92.5999999999999,0.133940841983967
92.6999999999998,0.135605913446526
92.7999999999998,0.137374506402999
92.8999999999998,0.139142078030034
92.9999999999998,0.140908157822679
93.0999999999998,0.142568564785662
93.1999999999998,0.144330398797983
93.2999999999998,0.146089347179267
93.3999999999998,0.147844933253408
93.4999999999998,0.149596679235684
93.5999999999998,0.151241444719673
93.6999999999998,0.152984369186368
93.7999999999998,0.154722043650607
93.8999999999998,0.15645398775656
93.9999999999998,0.158179720950928
94.0999999999998,0.159797836402719
94.1999999999998,0.161510141408535
94.2999999999998,0.16321482271455
94.3999999999997,0.16491140077005
94.4999999999997,0.166599396727862
94.5999999999997,0.16827833262491
94.6999999999997,0.16984980414965
94.7999999999997,0.171509792590032
94.8999999999997,0.173159320851387
94.9999999999997,0.17654693746892
95.0001,0.17654693746892
95.0999999999997,0.176426790199988
95.1999999999997,0.178043757326053
95.2999999999997,0.17955432478268
95.3999999999997,0.18114686664378
95.4999999999997,0.182726140983907
95.5999999999997,0.184291686698889
95.6999999999997,0.185843045489721
95.7999999999997,0.187379762032588
95.8999999999997,0.188812302859398
95.9999999999997,0.190319308353813
96.0999999999997,0.191810351261783
96.1999999999996,0.193284989616564
96.2999999999996,0.194742785247978
96.3999999999996,0.196183303944591
96.4999999999996,0.197522918618004
96.5999999999996,0.19892867579402
96.6999999999996,0.200315903414529
96.7999999999996,0.201684184420923
96.8999999999996,0.203033106492749
96.9999999999996,0.204284630968395
97.0999999999996,0.20559481536944
97.1999999999996,0.206884457043619
97.2999999999996,0.208153163818599
97.3999999999996,0.209327770470853
97.4999999999996,0.210554740059995
97.5999999999996,0.211759653591177
97.6999999999996,0.212942141311929
97.7999999999996,0.21403425925129
97.8999999999996,0.215172181754453
97.9999999999995,0.216286626439304
98.0999999999995,0.217377248131492
98.1999999999995,0.2183816500858
98.2999999999995,0.219425066520576
98.3999999999995,0.220443683276422
98.4999999999995,0.221379441631748
98.5999999999995,0.222349014771935
98.6999999999995,0.223292871556665
98.7999999999995,0.22415744910822
98.8999999999995,0.225050543420225
98.9999999999995,0.225866836223154
99.0999999999995,0.226708101903115
99.1999999999995,0.227522270214019
99.2999999999995,0.228263559810836
99.3999999999995,0.229024391609359
99.4999999999995,0.229715041206879
99.5999999999995,0.230421614455826
99.6999999999994,0.231060784251036
99.7999999999994,0.231712236752908
99.8999999999994,0.232334977197203
99.9999999999994,0.232894674569268
100.099999999999,0.233428084568033
100.199999999999,0.233966468948731
100.299999999999,0.234446331660362
100.399999999999,0.234927493675739
100.499999999999,0.235353205941184
100.599999999999,0.235776537037964
100.699999999999,0.236147556806104
100.799999999999,0.236512513926359
100.899999999999,0.236828361240182
100.999999999999,0.237117304240931
101.099999999999,0.23739472559971
101.199999999999,0.237627899821524
101.299999999999,0.237833914677233
101.399999999999,0.238022970489087
101.499999999999,0.238172761419615
101.599999999999,0.238295206900703
101.699999999999,0.238390261261783
101.799999999999,0.238461201393391
101.899999999999,0.238499649330552
101.999999999999,0.238510612883763
102.099999999999,0.238494076889398
102.199999999999,0.23845003374093
102.299999999999,0.238378483402846
102.399999999999,0.238272330029221
102.499999999999,0.238144078438998
102.599999999999,0.237988366754706
102.699999999999,0.237805225790219
102.799999999999,0.237594693962999
102.899999999999,0.237356817292891
102.999999999999,0.237091649398359
103.099999999999,0.23679925149016
103.199999999999,0.236479692362448
103.299999999999,0.236133048381244
103.399999999999,0.235759403470355
103.499999999999,0.235358849094628
103.599999999999,0.234958978030017
103.699999999999,0.234506574922185
103.799999999999,0.234027574442582
103.899999999999,0.23352209753569
103.999999999999,0.232990272565808
104.099999999999,0.232467877882681
104.199999999999,0.231885396388486
104.299999999999,0.231276986490719
104.399999999999,0.230642805428555
104.499999999999,0.230025001393575
104.599999999999,0.22934136313451
104.699999999999,0.228632457262786
104.799999999999,0.22794507470129
104.899999999999,0.227187746821436
104.999999999999,0.226455312841201
105.099999999999,0.225650310062159
105.199999999999,0.224873548698741
105.299999999999,0.224021668303077
105.399999999999,0.223201350217652
105.499999999999,0.222303438764118
105.599999999999,0.221440380368487
105.699999999999,0.220497332722985
105.799999999999,0.219592395237789
105.899999999999,0.21866751591575
105.999999999999,0.21765924198008
106.099999999999,0.216693841911475
106.199999999999,0.215709179988336
106.299999999999,0.214705487553612
106.399999999999,0.213614172381998
106.499999999999,0.212571903076431
106.599999999999,0.211511341205297
106.699999999999,0.210432736457356
106.799999999999,0.209336342853281
106.899999999999,0.208222418671597
106.999999999999,0.20709122637305
107.099999999999,0.205943032523338
107.199999999999,0.204778107714382
107.299999999999,0.203596726484007
107.399999999999,0.202399167234116
107.499999999999,0.20118571214741
107.599999999999,0.199956647102592
107.699999999999,0.198712261588159
107.799999999999,0.19745284861475
107.899999999999,0.196178704626103
107.999999999999,0.194976477336064
108.099999999999,0.193674706314841
108.199999999999,0.192359092787801
108.299999999999,0.191118970410702
108.399999999999,0.189777473679675
108.499999999999,0.188423049358408
108.599999999999,0.187147536487621
108.699999999999,0.185769021501212
108.799999999999,0.184378517803401
108.899999999999,0.18307018462961
108.999999999999,0.181657426705776
109.099999999999,0.180328895933896
109.199999999999,0.178991027898871
109.299999999999,0.1775475446224
109.399999999999,0.176191199882365
109.499999999999,0.174728549083193
109.599999999999,0.173354904725273
109.699999999999,0.171973333618921
109.799999999999,0.170484598742452
109.899999999999,0.169087478095045
109.9999,0.169092531703718
109.999999999999,0.169092531703718
110.099999999999,0.166272173340155
110.199999999999,0.164854485609263
110.299999999999,0.163430590726968
110.399999999999,0.161898405331206
110.499999999999,0.16046252252253
110.599999999999,0.159021289977157
110.699999999999,0.157574993254367
110.799999999999,0.156123918285869
110.899999999999,0.154668351292881
110.999999999999,0.153312981536309
111.099999999999,0.151849560327165
111.199999999999,0.150382486190242
111.299999999999,0.148912045675701
111.399999999999,0.147438525210504
111.499999999999,0.145962211014057
111.599999999999,0.144589096233392
111.699999999999,0.143108201251712
111.799999999999,0.14162534875959
111.899999999999,0.140246910293705
111.999999999999,0.138761085719652
112.099999999999,0.137274135223032
112.199999999999,0.135892634272388
112.299999999999,0.134404309407785
112.399999999999,0.133022017886726
112.499999999999,0.131533362817723
112.599999999999,0.130151246860684
112.699999999999,0.128769557776275
112.799999999999,0.127282316064825
112.899999999999,0.125902219364707
112.999999999999,0.1245232270264
113.099999999999,0.123039643395082
113.199999999999,0.121663639829795
113.299999999999,0.12028940743744
113.399999999999,0.118917160353726
113.499999999999,0.117547111353411
113.599999999999,0.116074374578606
113.699999999999,0.114709564479883
113.799999999999,0.113347598022059
113.899999999999,0.11198868184995
113.999999999999,0.110633020963802
114.099999999999,0.109280818664465
114.199999999999,0.107932276498955
114.299999999999,0.106587594206426
114.399999999999,0.105349946095484
114.499999999999,0.104013241145898
114.599999999999,0.102680969054307
114.699999999999,0.101353321954382
114.799999999999,0.100030489912705
114.899999999999,0.0988138504788394
114.999999999999,0.0975008045469909
