# scheme: ExponentialFitting
# effective_scheme: ExponentialFitting
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
# h: 0.0069663033222105
node,S,aUsed
1,50.3495312228265,0.00017415584147944
2,50.7015058871677,0.00017415584147944
3,51.0559410742055,0.00017415584147944
4,51.41285398453,0.00017415584147944
5,51.7722619389743,0.00017415584147944
6,52.1341823794548,0.00017415584147944
7,52.4986328698179,0.00017415584147944
8,52.8656310966921,0.00017415584147944
9,53.2351948703466,0.00017415584147944
10,53.6073421255554,0.00017415584147944
11,53.9820909224679,0.00017415584147944
12,54.3594594474852,0.00017415584147944
13,54.7394660141426,0.00017415584147944
14,55.1221290639985,0.00017415584147944
15,55.5074671675294,0.00017415584147944
16,55.8954990250308,0.00017415584147944
17,56.2862434675252,0.00017415584147944
18,56.6797194576755,0.00017415584147944
19,57.0759460907057,0.00017415584147944
20,57.474942595327,0.00017415584147944
21,57.8767283346716,0.00017415584147944
22,58.2813228072319,0.00017415584147944
23,58.6887456478071,0.00017415584147944
24,59.0990166284558,0.00017415584147944
25,59.5121556594556,0.00017415584147944
26,59.9281827902695,0.00017415584147944
27,60.3471182105186,0.00017415584147944
28,60.7689822509622,0.00017415584147944
29,61.1937953844843,0.00017415584147944
30,61.621578227087,0.00017415584147944
31,62.0523515388913,0.00017415584147944
32,62.4861362251443,0.00017415584147944
33,62.9229533372339,0.00017415584147944
34,63.3628240737104,0.00017415584147944
35,63.8057697813149,0.00017415584147944
36,64.251811956016,0.00017415584147944
37,64.7009722440521,0.00017415584147944
38,65.1532724429827,0.00017415584147944
39,65.6087345027457,0.00017415584147944
40,66.0673805267226,0.00017415584147944
41,66.5292327728116,0.00017415584147944
42,66.9943136545075,0.00017415584147944
43,67.4626457419892,0.00017415584147944
44,67.9342517632154,0.00017415584147944
45,68.4091546050275,0.00017415584147944
46,68.88737731426,0.00017415584147944
47,69.3689430988593,0.00017415584147944
48,69.8538753290099,0.00017415584147944
49,70.3421975382684,0.00017415584147944
50,70.8339334247055,0.00017415584147944
51,71.3291068520565,0.00017415584147944
52,71.827741850879,0.00017415584147944
53,72.3298626197192,0.00017415584147944
54,72.8354935262861,0.00017415584147944
55,73.3446591086344,0.00017415584147944
56,73.8573840763552,0.00017415584147944
57,74.3736933117748,0.00017415584147944
58,74.8936118711626,0.00017415584147944
59,75.4171649859471,0.00017415584147944
60,75.9443780639401,0.00017415584147944
61,76.4752766905699,0.00017415584147944
62,77.0098866301229,0.00017415584147944
63,77.5482338269941,0.00017415584147944
64,78.0903444069459,0.00017415584147944
65,78.636244678376,0.00017415584147944
66,79.1859611335944,0.00017415584147944
67,79.7395204501089,0.00017415584147944
68,80.2969494919195,0.00017415584147944
69,80.8582753108225,0.00017415584147944
70,81.4235251477232,0.00017415584147944
71,81.9927264339579,0.00017415584147944
72,82.5659067926247,0.00017415584147944
73,83.1430940399249,0.00017415584147944
74,83.724316186512,0.00017415584147944
75,84.3096014388518,0.00017415584147944
76,84.8989782005906,0.00017415584147944
77,85.4924750739342,0.00017415584147944
78,86.0901208610353,0.00017415584147944
79,86.6919445653922,0.00017415584147944
80,87.2979753932553,0.00017415584147944
81,87.908242755045,0.00017415584147944
82,88.5227762667791,0.00017415584147944
83,89.1416057515097,0.00017415584147944
84,89.7647612407706,0.00017415584147944
85,90.3922729760349,0.00017415584147944
86,91.0241714101827,0.00017415584147944
87,91.6604872089782,0.00017415584147944
88,92.3012512525588,0.00017415584147944
89,92.9464946369333,0.00017415584147944
90,93.5962486754911,0.00017415584147944
91,94.2505449005215,0.00017415584147944
92,94.9094150647445,0.00017415584147944
93,95.5728911428511,0.00017415584147944
94,96.2410053330557,0.00017415584147944
95,96.9137900586581,0.00017415584147944
96,97.5912779696172,0.00017415584147944
97,98.2735019441358,0.00017415584147944
98,98.9604950902554,0.00017415584147944
99,99.6522907474637,0.00017415584147944
100,100.348922488312,0.00017415584147944
101,101.050424120046,0.00017415584147944
102,101.756829686242,0.00017415584147944
103,102.468173468466,0.00017415584147944
104,103.18448998793,0.00017415584147944
105,103.905814007175,0.00017415584147944
106,104.632180531749,0.00017415584147944
107,105.363624811914,0.00017415584147944
108,106.100182344353,0.00017415584147944
109,106.841888873892,0.00017415584147944
110,107.588780395236,0.00017415584147944
111,108.340893154715,0.00017415584147944
112,109.098263652045,0.00017415584147944
113,109.860928642096,0.00017415584147944
114,110.628925136679,0.00017415584147944
115,111.402290406339,0.00017415584147944
116,112.181061982167,0.00017415584147944
117,112.965277657619,0.00017415584147944
118,113.754975490351,0.00017415584147944
119,114.550193804066,0.00017415584147944
120,115.350971190373,0.00017415584147944
121,116.157346510661,0.00017415584147944
122,116.969358897984,0.00017415584147944
123,117.787047758961,0.00017415584147944
124,118.610452775688,0.00017415584147944
125,119.439613907662,0.00017415584147944
126,120.274571393723,0.00017415584147944
127,121.115365754007,0.00017415584147944
128,121.962037791909,0.00017415584147944
129,122.814628596065,0.00017415584147944
130,123.673179542348,0.00017415584147944
131,124.537732295874,0.00017415584147944
132,125.408328813023,0.00017415584147944
133,126.285011343476,0.00017415584147944
134,127.167822432267,0.00017415584147944
135,128.056804921845,0.00017415584147944
136,128.952001954157,0.00017415584147944
137,129.853456972737,0.00017415584147944
138,130.761213724815,0.00017415584147944
139,131.675316263446,0.00017415584147944
140,132.595808949638,0.00017415584147944
141,133.522736454515,0.00017415584147944
142,134.456143761477,0.00017415584147944
143,135.396076168387,0.00017415584147944
144,136.342579289768,0.00017415584147944
145,137.295699059017,0.00017415584147944
146,138.255481730636,0.00017415584147944
147,139.221973882472,0.00017415584147944
148,140.195222417981,0.00017415584147944
149,141.175274568505,0.00017415584147944
150,142.162177895561,0.00017415584147944
151,143.155980293151,0.00017415584147944
152,144.156729990087,0.00017415584147944
153,145.164475552329,0.00017415584147944
154,146.179265885345,0.00017415584147944
155,147.201150236481,0.00017415584147944
156,148.230178197354,0.00017415584147944
157,149.266399706256,0.00017415584147944
158,150.309865050581,0.00017415584147944
159,151.360624869261,0.00017415584147944
160,152.418730155228,0.00017415584147944
161,153.484232257885,0.00017415584147944
162,154.557182885598,0.00017415584147944
