# scheme: MilevTaglianiCN
# effective_scheme: MilevTaglianiCN
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
# h: 0.0069663033222105
node,S,aUsed
1,50.3495312228265,0.0151659318678266
2,50.7015058871677,0.0151659318678266
3,51.0559410742055,0.0151659318678266
4,51.41285398453,0.0151659318678266
5,51.7722619389743,0.0151659318678266
6,52.1341823794548,0.0151659318678266
7,52.4986328698179,0.0151659318678266
8,52.8656310966921,0.0151659318678266
9,53.2351948703466,0.0151659318678266
10,53.6073421255554,0.0151659318678266
11,53.9820909224679,0.0151659318678266
12,54.3594594474852,0.0151659318678266
13,54.7394660141426,0.0151659318678266
14,55.1221290639985,0.0151659318678266
15,55.5074671675294,0.0151659318678266
16,55.8954990250308,0.0151659318678266
17,56.2862434675252,0.0151659318678266
18,56.6797194576755,0.0151659318678266
19,57.0759460907057,0.0151659318678266
20,57.474942595327,0.0151659318678266
21,57.8767283346716,0.0151659318678266
22,58.2813228072319,0.0151659318678266
23,58.6887456478071,0.0151659318678266
24,59.0990166284558,0.0151659318678266
25,59.5121556594556,0.0151659318678266
26,59.9281827902695,0.0151659318678266
27,60.3471182105186,0.0151659318678266
28,60.7689822509622,0.0151659318678266
29,61.1937953844843,0.0151659318678266
30,61.621578227087,0.0151659318678266
31,62.0523515388913,0.0151659318678266
32,62.4861362251443,0.0151659318678266
33,62.9229533372339,0.0151659318678266
34,63.3628240737104,0.0151659318678266
35,63.8057697813149,0.0151659318678266
36,64.251811956016,0.0151659318678266
37,64.7009722440521,0.0151659318678266
38,65.1532724429827,0.0151659318678266
39,65.6087345027457,0.0151659318678266
40,66.0673805267226,0.0151659318678266
41,66.5292327728116,0.0151659318678266
42,66.9943136545075,0.0151659318678266
43,67.4626457419892,0.0151659318678266
44,67.9342517632154,0.0151659318678266
45,68.4091546050275,0.0151659318678266
46,68.88737731426,0.0151659318678266
47,69.3689430988593,0.0151659318678266
48,69.8538753290099,0.0151659318678266
49,70.3421975382684,0.0151659318678266
50,70.8339334247055,0.0151659318678266
51,71.3291068520565,0.0151659318678266
52,71.827741850879,0.0151659318678266
53,72.3298626197192,0.0151659318678266
54,72.8354935262861,0.0151659318678266
55,73.3446591086344,0.0151659318678266
56,73.8573840763552,0.0151659318678266
57,74.3736933117748,0.0151659318678266
58,74.8936118711626,0.0151659318678266
59,75.4171649859471,0.0151659318678266
60,75.9443780639401,0.0151659318678266
61,76.4752766905699,0.0151659318678266
62,77.0098866301229,0.0151659318678266
63,77.5482338269941,0.0151659318678266
64,78.0903444069459,0.0151659318678266
65,78.636244678376,0.0151659318678266
66,79.1859611335944,0.0151659318678266
67,79.7395204501089,0.0151659318678266
68,80.2969494919195,0.0151659318678266
69,80.8582753108225,0.0151659318678266
70,81.4235251477232,0.0151659318678266
71,81.9927264339579,0.0151659318678266
72,82.5659067926247,0.0151659318678266
73,83.1430940399249,0.0151659318678266
74,83.724316186512,0.0151659318678266
75,84.3096014388518,0.0151659318678266
76,84.8989782005906,0.0151659318678266
77,85.4924750739342,0.0151659318678266
78,86.0901208610353,0.0151659318678266
79,86.6919445653922,0.0151659318678266
80,87.2979753932553,0.0151659318678266
81,87.908242755045,0.0151659318678266
82,88.5227762667791,0.0151659318678266
83,89.1416057515097,0.0151659318678266
84,89.7647612407706,0.0151659318678266
85,90.3922729760349,0.0151659318678266
86,91.0241714101827,0.0151659318678266
87,91.6604872089782,0.0151659318678266
88,92.3012512525588,0.0151659318678266
89,92.9464946369333,0.0151659318678266
90,93.5962486754911,0.0151659318678266
91,94.2505449005215,0.0151659318678266
92,94.9094150647445,0.0151659318678266
93,95.5728911428511,0.0151659318678266
94,96.2410053330557,0.0151659318678266
95,96.9137900586581,0.0151659318678266
96,97.5912779696172,0.0151659318678266
97,98.2735019441358,0.0151659318678266
98,98.9604950902554,0.0151659318678266
99,99.6522907474637,0.0151659318678266
100,100.348922488312,0.0151659318678266
101,101.050424120046,0.0151659318678266
102,101.756829686242,0.0151659318678266
103,102.468173468466,0.0151659318678266
104,103.18448998793,0.0151659318678266
105,103.905814007175,0.0151659318678266
106,104.632180531749,0.0151659318678266
107,105.363624811914,0.0151659318678266
108,106.100182344353,0.0151659318678266
109,106.841888873892,0.0151659318678266
110,107.588780395236,0.0151659318678266
111,108.340893154715,0.0151659318678266
112,109.098263652045,0.0151659318678266
113,109.860928642096,0.0151659318678266
114,110.628925136679,0.0151659318678266
115,111.402290406339,0.0151659318678266
116,112.181061982167,0.0151659318678266
117,112.965277657619,0.0151659318678266
118,113.754975490351,0.0151659318678266
119,114.550193804066,0.0151659318678266
120,115.350971190373,0.0151659318678266
121,116.157346510661,0.0151659318678266
122,116.969358897984,0.0151659318678266
123,117.787047758961,0.0151659318678266
124,118.610452775688,0.0151659318678266
125,119.439613907662,0.0151659318678266
126,120.274571393723,0.0151659318678266
127,121.115365754007,0.0151659318678266
128,121.962037791909,0.0151659318678266
129,122.814628596065,0.0151659318678266
130,123.673179542348,0.0151659318678266
131,124.537732295874,0.0151659318678266
132,125.408328813023,0.0151659318678266
133,126.285011343476,0.0151659318678266
134,127.167822432267,0.0151659318678266
135,128.056804921845,0.0151659318678266
136,128.952001954157,0.0151659318678266
137,129.853456972737,0.0151659318678266
138,130.761213724815,0.0151659318678266
139,131.675316263446,0.0151659318678266
140,132.595808949638,0.0151659318678266
141,133.522736454515,0.0151659318678266
142,134.456143761477,0.0151659318678266
143,135.396076168387,0.0151659318678266
144,136.342579289768,0.0151659318678266
145,137.295699059017,0.0151659318678266
146,138.255481730636,0.0151659318678266
147,139.221973882472,0.0151659318678266
148,140.195222417981,0.0151659318678266
149,141.175274568505,0.0151659318678266
150,142.162177895561,0.0151659318678266
151,143.155980293151,0.0151659318678266
152,144.156729990087,0.0151659318678266
153,145.164475552329,0.0151659318678266
154,146.179265885345,0.0151659318678266
155,147.201150236481,0.0151659318678266
156,148.230178197354,0.0151659318678266
157,149.266399706256,0.0151659318678266
158,150.309865050581,0.0151659318678266
159,151.360624869261,0.0151659318678266
160,152.418730155228,0.0151659318678266
161,153.484232257885,0.0151659318678266
162,154.557182885598,0.0151659318678266
163,155.637634108211,0.0151659318678266
164,156.725638359565,0.0151659318678266
165,157.821248440046,0.0151659318678266
166,158.924517519152,0.0151659318678266
167,160.035499138063,0.0151659318678266
168,161.154247212251,0.0151659318678266
169,162.280816034087,0.0151659318678266
170,163.41526027548,0.0151659318678266
171,164.557634990533,0.0151659318678266
172,165.707995618206,0.0151659318678266
173,166.866397985018,0.0151659318678266
174,168.032898307745,0.0151659318678266
175,169.207553196157,0.0151659318678266
176,170.39041965576,0.0151659318678266
177,171.581555090564,0.0151659318678266
178,172.781017305869,0.0151659318678266
179,173.988864511072,0.0151659318678266
180,175.205155322487,0.0151659318678266
181,176.429948766195,0.0151659318678266
182,177.663304280904,0.0151659318678266
183,178.905281720839,0.0151659318678266
184,180.155941358639,0.0151659318678266
185,181.41534388829,0.0151659318678266
186,182.683550428066,0.0151659318678266
187,183.960622523494,0.0151659318678266
188,185.246622150345,0.0151659318678266
189,186.541611717639,0.0151659318678266
190,187.845654070673,0.0151659318678266
191,189.158812494073,0.0151659318678266
192,190.481150714862,0.0151659318678266
193,191.812732905557,0.0151659318678266
194,193.153623687281,0.0151659318678266
195,194.503888132897,0.0151659318678266
196,195.863591770169,0.0151659318678266
197,197.232800584942,0.0151659318678266
198,198.611581024341,0.0151659318678266
