# scheme: StandardCentral
# effective_scheme: StandardCentral
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
node,S,lower,upper
55,73.3446591086344,-3.57836499054521,3.59897106379941
56,73.8573840763552,-3.57836499054521,3.59897106379941
57,74.3736933117748,-3.57836499054521,3.59897106379941
58,74.8936118711626,-3.57836499054521,3.59897106379941
59,75.4171649859471,-3.57836499054521,3.59897106379941
60,75.9443780639401,-3.57836499054521,3.59897106379941
61,76.4752766905699,-3.57836499054521,3.59897106379941
62,77.0098866301229,-3.57836499054521,3.59897106379941
63,77.5482338269941,-3.57836499054521,3.59897106379941
64,78.0903444069459,-3.57836499054521,3.59897106379941
65,78.636244678376,-3.57836499054521,3.59897106379941
66,79.1859611335944,-3.57836499054521,3.59897106379941
67,79.7395204501089,-3.57836499054521,3.59897106379941
68,80.2969494919195,-3.57836499054521,3.59897106379941
69,80.8582753108225,-3.57836499054521,3.59897106379941
70,81.4235251477232,-3.57836499054521,3.59897106379941
71,81.9927264339579,-3.57836499054521,3.59897106379941
72,82.5659067926247,-3.57836499054521,3.59897106379941
73,83.1430940399249,-3.57836499054521,3.59897106379941
74,83.724316186512,-3.57836499054521,3.59897106379941
75,84.3096014388518,-3.57836499054521,3.59897106379941
76,84.8989782005906,-3.57836499054521,3.59897106379941
77,85.4924750739342,-3.57836499054521,3.59897106379941
78,86.0901208610353,-3.57836499054521,3.59897106379941
79,86.6919445653922,-3.57836499054521,3.59897106379941
80,87.2979753932553,-3.57836499054521,3.59897106379941
81,87.908242755045,-3.57836499054521,3.59897106379941
82,88.5227762667791,-3.57836499054521,3.59897106379941
83,89.1416057515097,-3.57836499054521,3.59897106379941
84,89.7647612407706,-3.57836499054521,3.59897106379941
85,90.3922729760349,-3.57836499054521,3.59897106379941
86,91.0241714101827,-3.57836499054521,3.59897106379941
87,91.6604872089782,-3.57836499054521,3.59897106379941
88,92.3012512525588,-3.57836499054521,3.59897106379941
89,92.9464946369333,-3.57836499054521,3.59897106379941
90,93.5962486754911,-3.57836499054521,3.59897106379941
91,94.2505449005215,-3.57836499054521,3.59897106379941
92,94.9094150647445,-3.57836499054521,3.59897106379941
93,95.5728911428511,-3.57836499054521,3.59897106379941
94,96.2410053330557,-3.57836499054521,3.59897106379941
95,96.9137900586581,-3.57836499054521,3.59897106379941
96,97.5912779696172,-3.57836499054521,3.59897106379941
97,98.2735019441358,-3.57836499054521,3.59897106379941
98,98.9604950902554,-3.57836499054521,3.59897106379941
99,99.6522907474637,-3.57836499054521,3.59897106379941
100,100.348922488312,-3.57836499054521,3.59897106379941
101,101.050424120046,-3.57836499054521,3.59897106379941
102,101.756829686242,-3.57836499054521,3.59897106379941
103,102.468173468466,-3.57836499054521,3.59897106379941
104,103.18448998793,-3.57836499054521,3.59897106379941
105,103.905814007175,-3.57836499054521,3.59897106379941
106,104.632180531749,-3.57836499054521,3.59897106379941
107,105.363624811914,-3.57836499054521,3.59897106379941
108,106.100182344353,-3.57836499054521,3.59897106379941
109,106.841888873892,-3.57836499054521,3.59897106379941
110,107.588780395236,-3.57836499054521,3.59897106379941
111,108.340893154715,-3.57836499054521,3.59897106379941
112,109.098263652045,-3.57836499054521,3.59897106379941
113,109.860928642096,-3.57836499054521,3.59897106379941
114,110.628925136679,-3.57836499054521,3.59897106379941
115,111.402290406339,-3.57836499054521,3.59897106379941
